,KM Driven,Fuel Type,Transmission Type,Ownership,Price(in Lakhs),Brand,Model_Only,Car Age
5548,43210,Petrol,Auto,2,15.84,MG,HECTOR PLUS,4
5549,170000,Petrol,Manual,3,0.82,Hyundai,Accent,14
5550,120000,Petrol,Manual,2,0.8,Hyundai,i10,15
5551,140000,Diesel,Auto,2,3.41,Maruti,Dzire,8
5552,150000,Petrol,Manual,1,1.18,Maruti,Swift Dzire,15
5553,100000,Petrol,Auto,1,8.0,Honda,City,6
5554,81930,Diesel,Manual,1,1.04,Chevrolet,Beat,11
5555,61500,Petrol,Manual,3,1.66,Hyundai,i10,12
5556,160000,Diesel,Manual,2,4.69,Mahindra,MARAZZO,6
5557,150000,Petrol,Manual,2,1.5,Maruti,Wagon R 1.0,13
5558,77990,Diesel,Manual,2,5.25,Hyundai,New Elantra,9
5559,92540,Petrol,Manual,3,2.28,Honda,Brio,11
5560,14410,Petrol,Auto,1,6.52,Maruti,Baleno,4
5561,120000,Petrol,Manual,1,3.5,Tata,Tiago,7
5562,36490,Diesel,Auto,2,13.15,Hyundai,Creta,4
5563,76920,Petrol,Manual,1,8.2,Mahindra,XUV300,3
5564,53480,Petrol,Manual,1,4.7,Tata,ALTROZ,4
5565,140000,Diesel,Manual,1,3.0,Ford,Ecosport,10
5566,67940,Petrol,Manual,2,2.43,Volkswagen,Polo,10
5567,32950,Petrol,Manual,1,9.24,Maruti,BREZZA,3
5568,130000,Diesel,Manual,1,1.31,Chevrolet,Beat,10
5569,100000,Petrol,Manual,1,2.4,Maruti,Swift Dzire,13
5570,110000,Diesel,Manual,1,4.01,Hyundai,Creta,10
5571,130000,Petrol,Manual,1,5.0,Tata,ALTROZ,3
5572,120000,Diesel,Manual,2,3.55,Mahindra,XUV500,11
5573,47830,Petrol,Manual,1,4.24,Maruti,New Wagon-R,4
5574,45740,Petrol,Manual,2,2.45,Tata,Tiago,9
5575,94320,Diesel,Manual,2,2.05,Ford,Figo Aspire,10
5576,140000,Diesel,Manual,1,1.35,Maruti,Swift Dzire,15
5577,70160,Petrol,Manual,3,1.7,Maruti,Swift,14
5578,77080,Petrol,Manual,3,1.89,Hyundai,Eon,8
5579,96400,Petrol,Manual,2,1.26,Maruti,Wagon R 1.0,13
5580,34490,Petrol,Manual,4,1.1,Maruti,Ritz,14
5581,72750,Diesel,Manual,2,4.1,Maruti,Dzire,8
5582,43690,Diesel,Auto,1,12.5,KIA,SONET,3
5583,67470,Petrol,Manual,3,1.0,Hyundai,Eon,13
5584,79610,Diesel,Manual,2,2.25,Ford,Figo Aspire,10
5585,87690,Petrol,Manual,2,1.19,Hyundai,i10,14
5586,88110,Diesel,Manual,2,2.25,Hyundai,Grand i10,8
5587,60170,Diesel,Manual,2,2.7,Hyundai,Grand i10,8
5588,140000,Diesel,Manual,1,2.8,Maruti,Swift Dzire,10
5589,92260,Diesel,Manual,2,1.99,Tata,Zest,10
5590,76030,Petrol,Manual,5,1.38,Renault,Kwid,8
5591,43640,Petrol,Manual,1,1.99,Hyundai,Eon,7
5593,82470,Diesel,Manual,1,7.5,Tata,ALTROZ,2
5594,86590,Petrol,Manual,1,1.77,Honda,City,15
5595,93820,Diesel,Manual,1,6.31,Hyundai,Creta,8
5596,66580,Diesel,Manual,1,5.5,Hyundai,Creta,9
5597,66810,Petrol,Manual,2,1.89,Maruti,Alto 800,10
5598,74940,Electric,Auto,1,2.5,Mahindra,E VERITO,7
5599,100000,Petrol,Manual,1,10.25,Honda,City,4
5600,71160,Petrol,Manual,3,1.8,Maruti,Wagon R 1.0,10
5601,150000,Diesel,Manual,1,3.15,Maruti,Swift Dzire,10
5602,4000,Diesel,Manual,1,12.03,KIA,SELTOS,6
5603,150000,Diesel,Manual,1,10.73,Toyota,Innova Crysta,8
5604,130000,Petrol,Manual,1,1.51,Maruti,Alto K10,12
5605,83140,Diesel,Manual,2,3.99,Ford,Ecosport,9
5606,44510,Diesel,Auto,1,15.5,Hyundai,ALCAZAR,3
5607,99830,Diesel,Manual,3,2.8,Hyundai,Elite i20,10
5608,30250,Petrol,Manual,2,4.67,Tata,NEXON,6
5609,50010,Petrol,Manual,3,1.03,Maruti,Alto K10,14
5610,65030,Petrol,Manual,1,5.25,Hyundai,GRAND I10 NIOS,4
5611,82,Petrol,Auto,2,0.98,Tata,Nano,10
5612,43030,Petrol,Manual,2,1.21,Maruti,Zen Estilo,15
5613,130000,Diesel,Manual,1,2.85,Renault,Duster,8
5614,80850,Diesel,Manual,1,2.2,Hyundai,Xcent,10
5615,75750,Petrol,Manual,2,3.7,Hyundai,Grand i10,6
5616,15010,Petrol,Auto,1,9.05,Nissan,MAGNITE,3
5617,93650,Petrol,Manual,2,1.2,Volkswagen,Polo,14
5618,120000,Diesel,Manual,1,3.11,Maruti,Ciaz,10
5619,86900,Diesel,Manual,2,2.05,Honda,Amaze,10
5620,73650,Diesel,Manual,2,4.59,Maruti,Vitara Brezza,7
5621,130000,Petrol,Manual,2,1.18,Maruti,Swift,14
5622,65860,Petrol,Manual,3,2.76,Hyundai,Grand i10,9
5623,120000,Diesel,Manual,2,1.93,Tata,Safari,13
5624,91070,Diesel,Manual,2,3.0,Maruti,Ciaz,9
5625,46490,Petrol,Manual,1,11.75,Volkswagen,VIRTUS,3
5626,80610,Diesel,Manual,1,4.17,Toyota,Etios Liva,7
5627,49700,Petrol,Auto,1,8.12,Maruti,FRONX,2
5628,73000,Petrol,Manual,1,7.1,KIA,SELTOS,4
5629,22540,Petrol,Manual,2,4.5,Renault,TRIBER,4
5630,110000,Petrol,Manual,1,2.63,Honda,City,12
5631,110000,Petrol,Manual,1,3.39,Tata,Tiago,7
5632,50360,Petrol,Manual,1,0.8,Maruti,Alto,13
5633,160000,Petrol,Manual,1,0.73,Maruti,Ritz,15
5634,110000,Petrol,Manual,1,9.57,Mahindra,XUV300,1
5635,110000,Diesel,Manual,2,3.49,Maruti,Swift,8
5636,6290,Petrol,Manual,1,7.36,Maruti,Dzire,1
5637,120000,Petrol,Manual,1,1.11,Maruti,Swift Dzire,15
5638,17130,Petrol,Manual,2,7.97,KIA,SONET,3
5639,54020,Petrol,Manual,1,1.36,Maruti,Wagon R 1.0,14
5640,89140,Diesel,Manual,1,2.0,Hyundai,Grand i10,11
5641,38530,Diesel,Manual,2,11.21,Mahindra,Scorpio,4
5642,42440,Diesel,Auto,1,35.89,Toyota,Fortuner,2
5643,130000,Diesel,Manual,1,4.48,Tata,Safari Storme,10
5644,40270,Petrol,Manual,1,1.09,Honda,Jazz,15
5645,33370,Diesel,Manual,1,6.05,Hyundai,Creta,8
5646,88720,Diesel,Manual,2,8.83,Tata,Harrier,6
5647,76250,Petrol,Manual,4,2.1,Hyundai,Grand i10,10
5648,48390,Petrol,Manual,1,9.1,Tata,ALTROZ,2
5649,50130,Diesel,Auto,2,17.13,BMW,3 Series,8
5650,2130,Petrol,Manual,1,11.5,CITROEN,Basalt,1
5651,39000,Petrol,Manual,1,1.88,Toyota,Etios,14
5652,170000,Diesel,Manual,2,3.14,Ford,Ecosport,9
5653,62400,Diesel,Manual,2,3.49,Maruti,Swift Dzire,10
5654,15630,Petrol,Manual,1,6.0,Tata,TIAGO NRG,1
5655,9430,Petrol,Manual,1,5.96,Hyundai,GRAND I10 NIOS,4
5656,120000,Hybrid,Auto,1,24.0,Toyota,Lexus,6
5657,80800,Diesel,Manual,3,3.72,Maruti,Ciaz,8
5658,170000,Diesel,Manual,1,4.12,Maruti,Swift,8
5659,37700,Petrol,Manual,1,4.22,Maruti,New Wagon-R,3
5660,89690,Diesel,Manual,2,5.0,Mahindra,Bolero,7
5661,71740,Petrol,Manual,1,7.17,Maruti,Dzire,2
5662,34720,Diesel,Manual,1,4.99,Ford,Ecosport,7
5663,120000,Diesel,Manual,1,3.95,Hyundai,Elite i20,9
5664,78260,Diesel,Manual,1,2.77,Tata,Tiago,7
5665,33560,Petrol,Auto,1,21.22,MG,HECTOR,2
5666,68360,Petrol,Manual,2,3.95,Maruti,Dzire,8
5667,80200,Diesel,Manual,2,3.71,Ford,FREESTYLE,7
5668,140000,Petrol,Manual,1,5.0,Tata,NEXON,5
5669,72930,Diesel,Manual,1,6.5,Mahindra,XUV500,8
5670,40710,Petrol,Manual,1,4.3,Maruti,New Wagon-R,4
5671,140000,Petrol,Manual,5,1.0,Maruti,Swift Dzire,15
5672,41840,Petrol,Manual,1,1.59,Hyundai,Eon,11
5673,61210,Petrol,Manual,2,4.89,Renault,TRIBER,5
5674,34740,Petrol,Manual,1,5.18,Maruti,Baleno,7
5675,64670,Petrol,Manual,2,0.92,Hyundai,i20,15
5676,110000,Diesel,Manual,1,2.79,Maruti,Swift,8
5677,33830,Petrol,Auto,1,18.5,KIA,SELTOS,2
5678,6170,Petrol,Auto,1,8.87,Honda,Amaze,2
5679,89690,Petrol,Manual,1,4.25,Honda,City,11
5680,69140,Diesel,Manual,2,10.39,ISUZU,D-Max V Cross,7
5681,64540,Diesel,Manual,2,5.18,Maruti,Vitara Brezza,8
5682,110000,Petrol,Manual,2,1.19,Maruti,SX4,15
5683,68120,Petrol,Manual,5,1.28,Maruti,Wagon R 1.0,14
5684,52870,Petrol,Manual,3,4.66,Honda,Amaze,5
5685,72620,Petrol,Manual,2,1.35,Skoda,Superb,14
5686,92710,Diesel,Manual,1,1.6,Nissan,Micra,11
5687,63080,Diesel,Manual,1,5.34,Mahindra,Bolero,9
5688,87200,Petrol,Auto,3,2.8,Ford,Ecosport,10
5689,67870,Diesel,Manual,1,0.8,Ford,Figo,15
5690,120000,Diesel,Manual,2,4.5,Tata,NEXON,7
5691,46000,Petrol,Manual,3,1.99,Honda,Amaze,8
5692,120000,Petrol,Manual,1,13.96,Mahindra,XUV700,2
5693,52500,Hybrid,Auto,1,15.86,Honda,City,3
5694,140000,Diesel,Manual,3,3.0,Maruti,Swift,10
5695,90280,Petrol,Manual,1,1.38,Hyundai,i10,12
5696,120000,Diesel,Manual,1,10.63,Mahindra,Scorpio,6
5697,140000,Diesel,Manual,2,2.31,Renault,Duster,11
5698,140000,Diesel,Manual,1,3.33,Hyundai,Elite i20,10
5699,229999,Diesel,Manual,1,0.75,Maruti,Swift,15
5700,360000,Diesel,Manual,1,3.41,Maruti,Swift Dzire,13
5701,130000,Diesel,Manual,1,2.1,Hyundai,Elite i20,10
5702,150000,Petrol,Manual,1,5.69,Honda,City,8
5703,40150,Petrol,Manual,1,4.99,Hyundai,NEW SANTRO,4
5704,110000,Diesel,Manual,1,3.6,Maruti,Swift Dzire,10
5705,25440,Petrol,Manual,1,4.8,Honda,Jazz,6
5706,49280,Petrol,Manual,1,5.5,Honda,Amaze,3
5707,150000,Diesel,Manual,1,1.62,Volkswagen,Polo,14
5708,229999,Petrol,Auto,3,2.3,Toyota,Camry,14
5709,120000,Diesel,Manual,1,6.0,Hyundai,VENUE,6
5710,100000,Petrol,Manual,1,0.94,Hyundai,Eon,13
5711,96770,Petrol,Manual,2,1.9,Hyundai,Verna,13
5712,130000,Diesel,Manual,2,3.05,Tata,Safari Storme,12
5713,38420,Petrol,Manual,1,5.42,Maruti,Baleno,5
5714,90660,Petrol,Manual,2,7.44,Hyundai,Creta,8
5715,98850,Petrol,Auto,1,12.9,Skoda,SLAVIA,3
5716,98470,Petrol,Manual,1,3.0,Honda,Jazz,10
5717,130000,Diesel,Manual,2,1.37,Mahindra,Quanto,11
5718,52600,Diesel,Auto,1,14.0,Hyundai,Creta,3
5719,11620,Petrol,Manual,1,7.85,KIA,SONET,2
5720,98000,Petrol,Auto,1,3.87,Honda,Jazz,9
5721,140000,Petrol,Manual,1,0.75,Maruti,Wagon R Duo,16
5722,300000,Diesel,Manual,2,17.0,Toyota,Fortuner,8
5723,78320,Petrol,Auto,1,3.14,Maruti,Celerio,7
5724,15860,Petrol,Auto,1,2.61,Renault,Kwid,6
5725,67160,Petrol,Manual,2,3.73,Maruti,Baleno,8
5726,75220,Petrol,Manual,2,8.32,KIA,SELTOS,4
5727,75560,Petrol,Manual,2,1.64,Renault,Kwid,9
5728,54980,Petrol,Manual,2,2.82,Maruti,Swift Dzire,12
5729,100000,Petrol,Manual,3,0.6,Hyundai,i10,14
5730,120000,Petrol,Manual,1,1.38,Hyundai,i20,15
5731,130000,Petrol,Manual,5,0.62,Hyundai,i10,15
5732,40540,Diesel,Manual,1,11.07,Tata,NEXON,2
5733,120000,Petrol,Manual,3,0.7,Ford,Figo,15
5734,180000,Diesel,Manual,2,7.96,Toyota,Innova,10
5735,10310,Petrol,Manual,2,9.0,Mahindra,XUV300,3
5736,100000,Petrol,Manual,3,1.29,Hyundai,i20,14
5737,71510,Diesel,Auto,2,15.61,Audi,Q5,10
5738,110000,Petrol,Manual,1,0.7,Hyundai,i10,15
5739,110000,Petrol,Manual,1,6.7,Toyota,URBAN CRUISER,4
5740,100000,Petrol,Manual,1,5.68,Maruti,Baleno,6
5741,47440,Petrol,Manual,2,4.3,Nissan,MAGNITE,4
5742,110000,Petrol,Manual,1,7.1,Hyundai,Creta,8
5743,170000,Diesel,Manual,2,1.0,Tata,Indigo ECS,11
5744,120000,Petrol,Manual,5,1.25,Hyundai,i10,13
5745,100000,Diesel,Manual,1,4.91,Maruti,Vitara Brezza,9
5746,17510,Diesel,Manual,1,12.09,Mahindra,Thar,2
5747,78450,Diesel,Manual,3,2.92,Maruti,Swift Dzire,11
5748,100000,Diesel,Manual,1,4.25,Tata,NEXON,7
5749,44720,Petrol,Manual,1,3.73,Maruti,Swift,9
5750,78240,Petrol,Manual,1,2.24,Maruti,Swift Dzire,13
5751,59380,Petrol,Manual,1,7.0,Renault,Kiger,3
5752,100000,Petrol,Manual,2,0.8,Hyundai,i20,15
5753,91660,Petrol,Manual,2,3.95,Honda,City,11
5754,66260,Petrol,Auto,2,3.6,Mercedes,Benz C Class,14
5755,229999,Diesel,Auto,2,19.45,Toyota,Fortuner,8
5756,120000,Diesel,Manual,1,3.9,Maruti,Swift,8
5757,91990,Petrol,Manual,2,1.8,Maruti,Swift Dzire,14
5758,89910,Diesel,Manual,2,3.0,Hyundai,Verna,12
5759,30150,Petrol,Manual,2,4.15,Hyundai,Elite i20,7
5760,56610,Diesel,Auto,1,16.14,Volvo,V 40,8
5761,200000,Petrol,Manual,1,3.38,Hyundai,Xcent,11
5762,41620,Diesel,Manual,1,8.75,Tata,Harrier,6
5763,120000,Diesel,Manual,1,3.69,Maruti,Swift Dzire,10
5764,120000,Diesel,Manual,1,2.14,Nissan,Terrano,11
5765,100000,Petrol,Manual,3,1.0,Nissan,Micra,14
5766,94000,Diesel,Manual,1,2.0,Tata,Tiago,9
5767,56200,Petrol,Manual,7,1.35,Hyundai,Eon,10
5768,160000,Diesel,Manual,1,0.97,Tata,Indigo ECS,13
5769,28740,Petrol,Manual,1,10.25,KIA,SELTOS,3
5770,26180,Petrol,Manual,1,7.43,Volkswagen,Polo,5
5771,17080,Diesel,Auto,1,16.79,KIA,SELTOS,2
5772,69960,Diesel,Manual,1,16.09,Mahindra,Scorpio,3
5773,95360,Petrol,Manual,1,2.5,Hyundai,i10,9
5774,1220000,Diesel,Manual,1,3.21,Maruti,Swift,10
5775,58230,Diesel,Manual,2,12.0,Tata,Safari,4
5776,160000,Diesel,Manual,1,2.3,Skoda,Rapid,10
5777,55870,Petrol,Manual,2,2.86,Maruti,Swift Dzire,11
5778,95200,Petrol,Manual,2,1.83,Hyundai,i20,13
5779,91500,Diesel,Manual,2,2.48,Ford,Ecosport,12
5780,23600,Petrol,Manual,1,3.23,Hyundai,Grand i10,10
5781,22930,Petrol,Manual,1,4.12,Hyundai,Elite i20,7
5782,46350,Petrol,Manual,1,3.62,Honda,Jazz,10
5783,11040,Petrol,Manual,1,6.6,Hyundai,NEW I20,3
5784,110000,Petrol,Manual,2,2.63,Honda,City,14
5785,120000,Petrol,Manual,2,1.11,Maruti,Wagon R 1.0,15
5786,54750,Petrol,Manual,1,3.0,Maruti,Wagon R 1.0,8
5787,140000,Diesel,Manual,1,3.21,Maruti,Swift Dzire,12
5788,56480,Diesel,Manual,1,5.14,Maruti,Vitara Brezza,8
5789,52860,Petrol,Manual,1,12.38,Skoda,KUSHAQ,3
5790,54350,Petrol,Manual,2,2.49,Hyundai,Eon,8
5791,15100,Petrol,Manual,1,6.75,Tata,PUNCH,3
5792,130000,Petrol,Manual,1,1.42,Hyundai,Santro Xing,11
5793,210000,Diesel,Manual,1,5.09,Hyundai,Creta,10
5794,100000,Diesel,Manual,2,1.99,Mahindra,Xylo,14
5795,290000,Diesel,Manual,1,1.95,Hyundai,i20,12
5796,87250,Petrol,Manual,1,2.1,Hyundai,i10,11
5797,180000,Petrol,Manual,1,2.18,Hyundai,Xcent,11
5798,84620,Diesel,Manual,2,5.16,Hyundai,Verna,8
5799,54580,Petrol,Manual,1,1.24,Hyundai,i20,15
5800,34570,Petrol,Manual,2,3.9,Maruti,Alto,3
5801,45380,Diesel,Auto,1,10.46,KIA,SONET,2
5802,89010,Diesel,Manual,1,3.57,Ford,Ecosport,9
5803,73300,Diesel,Manual,1,3.53,Hyundai,Verna,10
5804,95150,Diesel,Manual,2,5.5,Hyundai,Creta,9
5805,79360,Diesel,Manual,2,3.89,Maruti,Dzire,8
5806,94280,Diesel,Manual,1,11.9,Jeep,Compass,6
5807,120000,Diesel,Manual,2,2.0,Toyota,Etios Liva,12
5808,16230,Petrol,Manual,2,9.25,Maruti,BREZZA,3
5809,92230,Diesel,Manual,2,10.8,Toyota,Fortuner,10
5810,11400,Petrol,Manual,1,7.92,Tata,NEXON,1
5811,62700,Petrol,Manual,1,12.26,KIA,SELTOS,4
5812,90360,Diesel,Manual,3,2.98,Renault,Duster,11
5813,17420,Petrol,Manual,1,8.95,Skoda,KUSHAQ,3
5814,100000,Petrol,Manual,2,0.75,Volkswagen,Polo,15
5815,63160,Petrol,Manual,2,2.42,Maruti,Alto K10,6
5816,70100,Petrol,Manual,2,1.43,Maruti,Alto K10,13
5817,93790,Diesel,Manual,1,5.5,Honda,Amaze,6
5818,51350,Diesel,Manual,1,10.71,Tata,NEXON,2
5819,110000,Petrol,Auto,3,0.68,Hyundai,i10,15
5820,45710,Petrol,Manual,1,7.5,KIA,SONET,2
5821,56000,Petrol,Manual,1,8.0,Jeep,Compass,7
5822,63520,Petrol,Manual,4,1.35,Maruti,Wagon R 1.0,13
5823,170000,Diesel,Manual,3,1.52,Maruti,Ritz,12
5824,57250,Petrol,Manual,3,3.67,Hyundai,Elite i20,10
5825,200000,Diesel,Manual,2,3.9,Mahindra,MARAZZO,7
5826,89630,Diesel,Manual,1,5.36,Maruti,Baleno,7
5827,57910,Petrol,Manual,2,2.13,Hyundai,Grand i10,11
5828,87210,Petrol,Manual,2,1.54,Renault,Kwid,8
5829,130000,Petrol,Manual,4,0.89,Hyundai,i10,15
5830,67170,Diesel,Manual,2,5.5,Hyundai,Creta,6
5831,75250,Diesel,Manual,1,4.5,Honda,WR-V,7
5832,110000,Diesel,Manual,3,2.31,Nissan,Terrano,11
5833,100000,Diesel,Manual,1,2.89,Tata,Tiago,7
5834,130000,Diesel,Auto,2,21.34,Jaguar,F- PACE,8
5835,32900,Petrol,Manual,1,5.98,Tata,PUNCH,1
5836,38410,Petrol,Manual,1,7.77,Hyundai,Verna,6
5837,120000,Diesel,Manual,1,7.36,KIA,SONET,5
5838,89290,Diesel,Manual,1,1.95,Hyundai,Grand i10,11
5839,36870,Petrol,Manual,1,2.12,Maruti,Wagon R 1.0,13
5840,110000,Petrol,Manual,2,2.5,Honda,City,14
5841,120000,Diesel,Auto,2,4.0,Renault,Duster,8
5842,75950,Diesel,Auto,1,8.2,KIA,SONET,5
5843,87500,Diesel,Manual,1,3.28,Maruti,S Cross,9
5844,99040,Petrol,Manual,4,1.34,Maruti,Alto 800,11
5845,65540,Petrol,Manual,1,1.0,Hyundai,i10,15
5846,77930,Petrol,Manual,1,4.93,Hyundai,Elite i20,7
5847,72290,Diesel,Manual,2,5.0,Mahindra,XUV500,8
5848,200000,Diesel,Manual,1,5.14,Tata,NEXON,8
5849,17950,Petrol,Manual,1,6.02,Tata,PUNCH,3
5850,87180,Diesel,Manual,2,4.65,Tata,Hexa,8
5851,27300,Petrol,Manual,1,7.37,Hyundai,VENUE,3
5852,36610,Petrol,Auto,1,6.0,Honda,Amaze,4
5853,33820,Petrol,Manual,1,4.4,Maruti,Dzire,6
5854,110000,Petrol,Manual,3,2.67,Hyundai,Elite i20,10
5855,229999,Petrol,Manual,1,3.54,Hyundai,Elite i20,9
5856,70860,Diesel,Manual,2,4.62,Mahindra,XUV500,8
5857,370000,Diesel,Manual,1,2.2,Maruti,Swift Dzire,10
5858,39270,Petrol,Manual,1,5.98,Honda,WR-V,6
5859,63860,Diesel,Manual,1,27.6,Toyota,Fortuner,4
5860,60000,Diesel,Auto,1,14.11,Mahindra,Thar,4
5861,140000,Petrol,Manual,4,1.09,Maruti,Swift Dzire,14
5862,210000,Diesel,Manual,1,2.89,Maruti,Swift Dzire,10
5863,69960,Petrol,Manual,1,4.76,Maruti,Ciaz,8
5864,96370,Petrol,Manual,2,0.41,Maruti,Alto,15
5865,78140,Petrol,Manual,1,1.4,Hyundai,Santro Xing,12
5866,130000,Diesel,Auto,3,3.9,Audi,Q7,14
5867,33210,Petrol,Auto,1,5.98,Tata,Tiago,4
5868,110000,Petrol,Manual,2,3.53,Honda,Amaze,7
5869,66500,Petrol,Manual,1,2.37,Maruti,Swift Dzire,12
5870,97750,Petrol,Manual,4,0.62,Hyundai,i10,15
5871,57660,Diesel,Manual,1,4.46,Honda,Amaze,6
5872,61690,Petrol,Auto,1,12.1,KIA,SELTOS,4
5873,120000,Petrol,Manual,1,1.98,Maruti,Wagon R 1.0,12
5874,67010,Petrol,Manual,3,2.97,Hyundai,XCENT PRIME,7
5875,110000,Petrol,Manual,2,2.94,Maruti,Celerio,7
5876,58620,Diesel,Manual,1,9.42,Mahindra,BOLERO NEO,4
5877,150000,Diesel,Manual,1,2.4,Toyota,Etios,12
5878,120000,Diesel,Manual,2,4.0,Maruti,Baleno,7
5879,78400,Petrol,Manual,1,2.9,Honda,Brio,12
5880,87130,Petrol,Manual,2,0.95,Hyundai,i10,14
5881,82580,Diesel,Manual,2,2.0,Maruti,Swift Dzire,12
5882,100000,Diesel,Manual,1,0.84,Skoda,Fabia,13
5883,140000,Diesel,Manual,1,1.57,Maruti,Swift Dzire,14
5884,87200,Petrol,Manual,2,1.72,Maruti,Wagon R 1.0,12
5885,83790,Diesel,Auto,1,7.95,Tata,NEXON,3
5886,81430,Petrol,Manual,1,0.86,Maruti,Ritz,15
5887,180000,Diesel,Manual,2,4.5,Toyota,Fortuner,15
5888,95700,Petrol,Manual,1,1.2,Hyundai,i10,13
5889,78190,Diesel,Manual,1,3.26,Maruti,Swift Dzire,10
5890,130000,Diesel,Manual,1,6.99,Hyundai,VENUE,6
5891,77510,Diesel,Manual,2,4.7,Hyundai,Creta,10
5892,99640,Diesel,Manual,1,2.6,Volkswagen,Polo,10
5893,120000,Diesel,Manual,1,1.36,Honda,Amaze,12
5894,74720,Diesel,Manual,1,3.52,Maruti,Baleno,9
5895,142,Petrol,Manual,2,1.0,Hyundai,i10,14
5896,130000,Diesel,Manual,2,1.67,Maruti,Swift Dzire,14
5897,63460,Petrol,Manual,2,1.42,Nissan,Sunny,14
5898,80160,Diesel,Manual,2,1.54,Mahindra,Kuv100,9
5899,86150,Petrol,Manual,3,1.9,Maruti,Wagon R 1.0,10
5900,120000,Petrol,Manual,2,1.92,Maruti,Wagon R 1.0,11
5901,41410,Petrol,Manual,1,6.28,Maruti,Baleno,4
5902,130000,Diesel,Manual,1,2.41,Renault,Duster,11
5903,140000,Diesel,Manual,1,7.44,KIA,SELTOS,6
5904,120000,Diesel,Manual,1,3.71,Maruti,Ciaz,9
5905,98000,Petrol,Manual,4,0.9,Chevrolet,Beat,12
5906,27990,Petrol,Manual,1,1.7,Hyundai,i10,12
5907,130000,Petrol,Manual,3,0.75,Hyundai,i10,15
5908,140000,Petrol,Manual,2,0.9,Honda,City,15
5909,77330,Petrol,Manual,2,0.75,Chevrolet,Beat,15
5910,61170,Diesel,Manual,1,3.0,Renault,Lodgy,10
5911,7110,Petrol,Manual,2,4.6,Maruti,Baleno,2
5912,64440,Diesel,Manual,2,4.57,Maruti,Baleno,7
5913,7470,Petrol,Manual,1,9.79,Tata,NEXON,1
5914,87460,Petrol,Manual,1,1.0,Datsun,Redi Go,9
5915,70690,Diesel,Manual,1,8.0,KIA,SELTOS,6
5916,47310,Diesel,Auto,1,22.5,Toyota,Fortuner,8
5917,17090,Petrol,Manual,1,5.38,Maruti,New Wagon-R,2
5918,38510,Diesel,Manual,1,8.8,Mahindra,XUV300,2
5919,36530,Petrol,Manual,2,2.66,Maruti,Alto,5
5920,50030,Petrol,Manual,3,3.82,Maruti,Baleno,8
5921,170000,Diesel,Manual,1,4.57,Tata,NEXON,7
5922,35070,Petrol,Manual,1,4.0,Maruti,Alto,2
5923,79170,Petrol,Manual,3,1.0,Maruti,Wagon R 1.0,14
5924,80910,Diesel,Manual,3,1.19,Maruti,Ritz,15
5925,63250,Petrol,Manual,1,1.0,Maruti,Alto K10,13
5926,58580,Petrol,Manual,1,8.82,Tata,NEXON,4
5927,84290,Diesel,Manual,2,15.35,Tata,Safari,4
5928,55080,Petrol,Manual,1,8.1,Hyundai,NEW I20,2
5929,21680,Petrol,Manual,1,7.7,Hyundai,VENUE,1
5930,73420,Diesel,Manual,2,2.67,Maruti,Swift,11
5931,54980,Diesel,Manual,4,6.35,Mahindra,Thar,6
5932,76710,Petrol,Manual,3,1.6,Hyundai,i10,12
5933,99930,Petrol,Manual,4,0.87,Ford,Figo,14
5934,64530,Diesel,Manual,3,2.43,Tata,Tiago,9
5935,100000,Diesel,Auto,1,16.0,Toyota,Innova Crysta,8
5936,51320,Diesel,Manual,1,5.86,Maruti,S Cross,7
5937,56670,Petrol,Manual,1,5.0,Tata,TIGOR,3
5938,120000,Petrol,Manual,1,5.13,Maruti,New Wagon-R,3
5939,51120,Petrol,Manual,1,1.85,Renault,Kwid,8
5940,92270,Petrol,Manual,2,3.81,Maruti,Celerio,5
5941,100000,Petrol,Manual,4,0.89,Maruti,Ritz,15
5942,130000,Diesel,Manual,2,6.4,Hyundai,Creta,7
5943,76440,Diesel,Manual,2,3.36,Maruti,S Cross,9
5944,110000,Petrol,Manual,2,0.65,Hyundai,i10,14
5945,24720,Diesel,Manual,1,8.45,KIA,SONET,2
5946,120000,Diesel,Manual,1,4.9,Maruti,S Cross,8
5947,150000,Diesel,Manual,1,3.2,Maruti,Ciaz,9
5948,93470,Diesel,Manual,2,7.3,Jeep,Compass,8
5949,68710,Petrol,Manual,2,1.13,Maruti,Wagon R 1.0,14
5950,35270,Diesel,Auto,1,17.72,Tata,Harrier,4
5951,74740,Petrol,Manual,1,0.83,Hyundai,Santro Xing,15
5952,17600,Petrol,Manual,1,5.5,Maruti,New Wagon-R,1
5953,140000,Petrol,Manual,2,4.13,Honda,City,10
5954,10110,Petrol,Manual,1,9.42,Tata,NEXON,1
5955,88860,Petrol,Manual,2,2.0,Hyundai,i10,11
5956,42220,Petrol,Manual,1,3.04,Renault,Kwid,4
5957,51430,Petrol,Manual,2,2.0,Honda,Brio,12
5958,67670,Petrol,Manual,1,3.7,Maruti,Swift Dzire,6
5959,20850,Petrol,Auto,1,6.0,Maruti,IGNIS,3
5960,28510,Diesel,Manual,1,17.0,Tata,Safari,3
5961,49680,Petrol,Manual,2,2.5,Maruti,IGNIS,8
5962,45000,Petrol,Auto,2,1.93,Maruti,Alto K10,10
5963,210000,Diesel,Manual,1,3.0,Maruti,S Cross,8
5964,82630,Petrol,Manual,1,1.82,Honda,City,14
